"FECHA VENTA","ANIO VENTA","MES VENTA","DIA VENTA","CODIGO MUNICIPIO_DANE","DEPARTAMENTO INSTALACION","MUNICIPIO INSTALACION","LATITUD","LONGITUD","TIPO AGENTE","TIPO DE COMBUSTIBLE","EDS ACTIVAS","NUMERO DE VENTAS","VEHICULOS ATENDIDOS","CANTIDAD VOLUMEN SUMINISTRADO"
"2022 Aug 12 12:00:00 AM","2,022","8","12","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","739","467","6,284.59"
"2022 Aug 05 12:00:00 AM","2,022","8","5","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","668","417","5,434.73"
"2022 Aug 18 12:00:00 AM","2,022","8","18","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","267","236","2,812.05"
"2022 Aug 28 12:00:00 AM","2,022","8","28","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","174","126","3,488.34"
"2022 Aug 05 12:00:00 AM","2,022","8","5","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","291","253","2,860.75"
"2022 Aug 26 12:00:00 AM","2,022","8","26","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","683","440","5,635.24"
"2022 Aug 22 12:00:00 AM","2,022","8","22","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","623","422","5,210.86"
"2022 Aug 30 12:00:00 AM","2,022","8","30","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","272","255","3,070.97"
"2022 Aug 23 12:00:00 AM","2,022","8","23","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","614","402","5,263.37"
"2022 Aug 10 12:00:00 AM","2,022","8","10","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","267","236","2,743.02"
"2022 Aug 19 12:00:00 AM","2,022","8","19","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","678","423","5,402.59"
"2022 Aug 31 12:00:00 AM","2,022","8","31","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","648","423","5,244.89"
"2022 Aug 25 12:00:00 AM","2,022","8","25","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","231","185","7,961.56"
"2022 Aug 10 12:00:00 AM","2,022","8","10","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","228","184","7,576.41"
"2022 Aug 09 12:00:00 AM","2,022","8","9","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","265","234","2,863.29"
"2022 Aug 15 12:00:00 AM","2,022","8","15","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","229","213","2,482.43"
"2022 Aug 11 12:00:00 AM","2,022","8","11","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","258","187","2,395.06"
"2022 Aug 20 12:00:00 AM","2,022","8","20","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","315","288","3,425.59"
"2022 Aug 31 12:00:00 AM","2,022","8","31","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","246","187","2,232.69"
"2022 Aug 22 12:00:00 AM","2,022","8","22","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","250","229","2,746.08"
"2022 Aug 06 12:00:00 AM","2,022","8","6","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","242","184","6,290.08"
"2022 Aug 22 12:00:00 AM","2,022","8","22","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","248","187","2,259.07"
"2022 Aug 26 12:00:00 AM","2,022","8","26","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","303","278","3,023.88"
"2022 Aug 03 12:00:00 AM","2,022","8","3","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","274","246","2,891.85"
"2022 Aug 30 12:00:00 AM","2,022","8","30","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","137","107","1,052.94"
"2022 Aug 07 12:00:00 AM","2,022","8","7","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","239","150","1,954.44"
"2022 Aug 13 12:00:00 AM","2,022","8","13","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","360","320","3,725.11"
"2022 Aug 20 12:00:00 AM","2,022","8","20","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","226","175","6,486.57"
"2022 Aug 02 12:00:00 AM","2,022","8","2","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","628","414","5,233.01"
"2022 Aug 13 12:00:00 AM","2,022","8","13","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","233","178","5,043.62"
"2022 Aug 29 12:00:00 AM","2,022","8","29","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","252","185","2,312.44"
"2022 Aug 25 12:00:00 AM","2,022","8","25","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","270","241","2,889.43"
"2022 Aug 30 12:00:00 AM","2,022","8","30","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","596","390","4,769.86"
"2022 Aug 01 12:00:00 AM","2,022","8","1","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","246","200","9,572.58"
"2022 Aug 18 12:00:00 AM","2,022","8","18","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","237","175","1,853.77"
"2022 Aug 27 12:00:00 AM","2,022","8","27","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","256","193","7,665.64"
"2022 Aug 29 12:00:00 AM","2,022","8","29","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","250","223","2,548.46"
"2022 Aug 12 12:00:00 AM","2,022","8","12","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","291","252","2,999.11"
"2022 Aug 31 12:00:00 AM","2,022","8","31","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","249","197","9,517.99"
"2022 Aug 12 12:00:00 AM","2,022","8","12","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","287","201","2,524.49"
"2022 Aug 05 12:00:00 AM","2,022","8","5","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","257","192","10,459.89"
"2022 Aug 12 12:00:00 AM","2,022","8","12","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","266","208","9,136.38"
"2022 Aug 04 12:00:00 AM","2,022","8","4","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","287","258","2,796.98"
"2022 Aug 16 12:00:00 AM","2,022","8","16","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","675","425","5,655.71"
"2022 Aug 29 12:00:00 AM","2,022","8","29","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","619","410","5,075.27"
"2022 Aug 21 12:00:00 AM","2,022","8","21","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","606","364","4,439.93"
"2022 Aug 15 12:00:00 AM","2,022","8","15","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","173","145","3,262.92"
"2022 Aug 11 12:00:00 AM","2,022","8","11","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","268","239","2,967.04"
"2022 Aug 28 12:00:00 AM","2,022","8","28","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","2","224","210","2,153.56"
"2022 Aug 02 12:00:00 AM","2,022","8","2","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","252","183","2,211.38"
"2022 Jul 09 12:00:00 AM","2,022","7","9","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","326","272","3,368.23"
"2022 Jul 29 12:00:00 AM","2,022","7","29","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","638","421","5,443.04"
"2022 Jul 14 12:00:00 AM","2,022","7","14","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","627","413","5,166.02"
"2022 Jul 02 12:00:00 AM","2,022","7","2","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","356","299","3,673.43"
"2022 Jul 25 12:00:00 AM","2,022","7","25","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","240","193","2,226.84"
"2022 Jul 20 12:00:00 AM","2,022","7","20","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","185","141","1,666.54"
"2022 Jul 14 12:00:00 AM","2,022","7","14","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","286","241","2,800.63"
"2022 Jul 27 12:00:00 AM","2,022","7","27","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","261","215","9,373.26"
"2022 Jul 04 12:00:00 AM","2,022","7","4","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","247","220","2,357.93"
"2022 Jul 18 12:00:00 AM","2,022","7","18","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","238","185","7,007.48"
"2022 Jul 25 12:00:00 AM","2,022","7","25","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","626","410","5,193.96"
"2022 Jul 28 12:00:00 AM","2,022","7","28","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","286","245","2,869.76"
"2022 Jul 17 12:00:00 AM","2,022","7","17","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","273","158","2,151.59"
"2022 Jul 15 12:00:00 AM","2,022","7","15","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","321","199","2,709.66"
"2022 Jul 23 12:00:00 AM","2,022","7","23","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","273","182","2,253.16"
"2022 Jul 02 12:00:00 AM","2,022","7","2","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","702","447","5,964.47"
"2022 Jul 13 12:00:00 AM","2,022","7","13","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","631","412","5,015.24"
"2022 Jul 03 12:00:00 AM","2,022","7","3","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","274","174","1,917.79"
"2022 Jul 26 12:00:00 AM","2,022","7","26","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","240","193","10,008.53"
"2022 Jul 08 12:00:00 AM","2,022","7","8","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","252","188","8,351.42"
"2022 Jul 04 12:00:00 AM","2,022","7","4","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","561","387","4,631.98"
"2022 Jul 22 12:00:00 AM","2,022","7","22","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","291","247","2,988.83"
"2022 Jul 09 12:00:00 AM","2,022","7","9","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","255","188","7,382.45"
"2022 Jul 05 12:00:00 AM","2,022","7","5","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","300","260","2,934.93"
"2022 Jul 04 12:00:00 AM","2,022","7","4","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","195","151","1,480.17"
"2022 Jul 29 12:00:00 AM","2,022","7","29","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","242","183","7,385.16"
"2022 Jul 30 12:00:00 AM","2,022","7","30","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","333","285","3,247.81"
"2022 Jul 16 12:00:00 AM","2,022","7","16","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","671","425","5,163.34"
"2022 Jul 27 12:00:00 AM","2,022","7","27","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","318","273","3,216.33"
"2022 Jul 08 12:00:00 AM","2,022","7","8","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","316","273","3,322.08"
"2022 Jul 10 12:00:00 AM","2,022","7","10","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","595","368","4,623.22"
"2022 Jul 12 12:00:00 AM","2,022","7","12","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","268","200","2,236.09"
"2022 Jul 01 12:00:00 AM","2,022","7","1","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","285","199","2,438.1"
"2022 Jul 11 12:00:00 AM","2,022","7","11","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","257","199","7,836.9"
"2022 Jul 23 12:00:00 AM","2,022","7","23","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","261","223","2,658.25"
"2022 Jul 13 12:00:00 AM","2,022","7","13","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","261","182","2,370.05"
"2022 Jul 21 12:00:00 AM","2,022","7","21","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","222","171","2,220.36"
"2022 Jul 18 12:00:00 AM","2,022","7","18","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","632","426","5,151.59"
"2022 Jul 29 12:00:00 AM","2,022","7","29","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","241","176","2,108.65"
"2022 Jul 17 12:00:00 AM","2,022","7","17","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","598","368","4,568.61"
"2022 Jul 23 12:00:00 AM","2,022","7","23","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","656","402","5,355.64"
"2022 Jul 30 12:00:00 AM","2,022","7","30","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","211","166","7,417.27"
"2022 Jul 16 12:00:00 AM","2,022","7","16","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","307","174","2,426.14"
"2022 Jul 31 12:00:00 AM","2,022","7","31","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","631","397","4,990.8"
"2022 Jul 19 12:00:00 AM","2,022","7","19","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","614","420","5,068.96"
"2022 Jul 12 12:00:00 AM","2,022","7","12","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","613","414","5,150.27"
"2022 Jul 24 12:00:00 AM","2,022","7","24","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","67","52","619.37"
"2022 Jul 01 12:00:00 AM","2,022","7","1","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","270","207","7,087.23"
"2022 Jul 27 12:00:00 AM","2,022","7","27","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","644","397","5,454.18"
"2022 Jul 03 12:00:00 AM","2,022","7","3","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","193","141","3,558.95"
"2022 Jul 13 12:00:00 AM","2,022","7","13","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","299","260","3,013.44"
"2022 Jul 24 12:00:00 AM","2,022","7","24","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","223","192","2,166.68"
"2022 Jul 18 12:00:00 AM","2,022","7","18","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","262","185","2,382.42"
"2022 Jul 10 12:00:00 AM","2,022","7","10","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","250","159","2,235.79"
"2022 Jul 24 12:00:00 AM","2,022","7","24","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","559","359","4,511.66"
"2022 Jul 28 12:00:00 AM","2,022","7","28","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","631","420","5,185.2"
"2022 Jul 16 12:00:00 AM","2,022","7","16","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","354","292","3,441.55"
"2022 Jul 31 12:00:00 AM","2,022","7","31","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","251","220","2,594.27"
"2022 Jul 10 12:00:00 AM","2,022","7","10","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","241","210","2,346.1"
"2022 Jul 23 12:00:00 AM","2,022","7","23","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","247","192","6,793.92"
"2022 Jul 07 12:00:00 AM","2,022","7","7","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","265","240","2,768.41"
"2022 Jul 26 12:00:00 AM","2,022","7","26","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","307","264","3,162.49"
"2022 Jul 14 12:00:00 AM","2,022","7","14","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","251","171","2,187.91"
"2022 Jul 31 12:00:00 AM","2,022","7","31","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","189","143","4.088"
"2022 Jul 20 12:00:00 AM","2,022","7","20","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","245","208","2,270.35"
"2022 Jul 06 12:00:00 AM","2,022","7","6","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","240","190","7,763.12"
"2022 Jul 11 12:00:00 AM","2,022","7","11","15,157","BOYACA","SOGAMOSO","56,466,722,488","-728,709,564,209","ESTACION DE SERVICIO DE GNCV","GNV","1","242","177","2,321.37"
"2022 Jul 18 12:00:00 AM","2,022","7","18","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","286","246","2,894.42"
"2022 Jul 09 12:00:00 AM","2,022","7","9","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","701","439","5,641.54"
"2022 Jul 12 12:00:00 AM","2,022","7","12","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","319","278","3,298.49"
"2022 Jul 19 12:00:00 AM","2,022","7","19","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","288","252","3,093.75"
"2022 Jul 17 12:00:00 AM","2,022","7","17","15,152","BOYACA","DUITAMA","58,906,025,887","-730,670,928,955","ESTACION DE SERVICIO DE GNCV","GNV","2","203","149","5,246.16"
"2022 Jul 01 12:00:00 AM","2,022","7","1","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","341","290","3,437.09"
"2022 Jul 11 12:00:00 AM","2,022","7","11","15,150","BOYACA","TUNJA","55,184,726,715","-733,780,212,402","ESTACION DE SERVICIO DE GNCV","GNV","3","248","215","2,810.7"
"2022 Jul 11 12:00:00 AM","2,022","7","11","15,151","BOYACA","CHIQUINQUIRA","56,224,880,219","-738,042,449,951","ESTACION DE SERVICIO DE GNCV","GNV","2","653","431","5,557.62"
